2 2 23  
2 1 32  
2 1 25  
2 0 24  
2 0 19  
2 0 27  
2 0 31  
2 1 21  
2 0 29  
2 2 30  
2 3 26  
2 0 20  
2 3 17  
2 0 28  
2 0 18  
2 1 22  
3 0 23  
3 0 32  
3 3 25  
3 1 24  
3 2 19  
3 1 31  
3 3 21  
3 1 27  
3 2 29  
3 3 30  
3 0 26  
3 1 20  
3 1 28  
3 2 17  
3 2 18  
3 3 22  
4 3 23  
4 1 32  
4 0 25  
4 0 24  
4 3 19  
4 3 27  
4 3 31  
4 2 21  
4 1 29  
4 0 30  
4 2 26  
4 2 20  
4 1 17  
4 3 28  
4 1 18  
4 0 22  
5 1 23  
5 2 25  
5 1 32  
5 1 24  
5 1 19  
5 0 21  
5 0 27  
5 3 29  
5 2 31  
5 1 30  
5 1 26  
5 3 20  
5 0 17  
5 2 28  
5 3 18  
5 2 22  
6 2 23  
6 0 32  
6 1 25  
6 0 24  
6 0 19  
6 2 27  
6 0 31  
6 1 21  
6 0 29  
6 2 30  
6 3 26  
6 0 20  
6 3 17  
6 0 28  
6 0 18  
6 1 22  
7 0 23  
7 0 32  
7 0 25  
7 1 24  
7 2 19  
7 1 31  
7 3 21  
7 1 27  
7 2 29  
7 3 30  
7 0 26  
7 1 20  
7 1 28  
7 2 17  
7 2 18  
7 3 22  
8 3 23  
8 1 32  
8 3 25  
8 0 24  
8 3 19  
8 3 27  
8 3 31  
8 0 21  
8 1 29  
8 0 30  
8 2 26  
8 2 20  
8 1 17  
8 3 28  
8 1 18  
8 0 22  
9 1 23  
9 0 32  
9 2 25  
9 1 24  
9 1 19  
9 2 31  
9 2 21  
9 0 27  
9 3 29  
9 2 30  
9 1 26  
9 3 20  
9 2 28  
9 0 17  
9 3 18  
9 2 22  
10 2 23  
10 1 32  
10 1 25  
10 0 24  
10 0 19  
10 2 27  
10 0 29  
10 0 31  
10 1 21  
10 1 30  
10 3 26  
10 0 20  
10 3 17  
10 0 28  
10 0 18  
10 1 22  
11 0 23  
11 1 32  
11 0 25  
11 1 24  
11 2 19  
11 1 31  
11 3 21  
11 1 27  
11 2 29  
11 3 30  
11 0 26  
11 1 20  
11 2 17  
11 1 28  
11 2 18  
11 3 22  
12 3 23  
12 0 32  
12 3 25  
12 0 24  
12 3 19  
12 3 27  
12 1 29  
12 3 31  
12 0 21  
12 0 30  
12 2 26  
12 2 20  
12 1 17  
12 3 28  
12 1 18  
12 0 22  
13 1 23  
13 1 32  
13 1 25  
13 1 24  
13 1 19  
13 2 31  
13 2 21  
13 0 27  
13 3 29  
13 2 30  
13 1 26  
13 3 20  
13 2 28  
13 0 17  
13 3 18  
13 2 22  
14 2 23  
14 0 32  
14 2 25  
14 0 24  
14 0 19  
14 2 27  
14 0 31  
14 1 21  
14 0 29  
14 1 30  
14 0 20  
14 3 26  
14 3 17  
14 0 28  
14 0 18  
14 1 22  
15 0 23  
15 0 32  
15 0 25  
15 1 24  
15 2 19  
15 1 27  
15 1 31  
15 3 21  
15 2 29  
15 3 30  
15 0 26  
15 1 20  
15 2 17  
15 1 28  
15 2 18  
15 3 22  
16 3 23  
16 1 32  
16 1 25  
16 0 24  
16 3 19  
16 3 27  
16 0 21  
16 1 29  
16 0 30  
16 3 31  
16 2 26  
16 2 20  
16 1 17  
16 3 28  
16 1 18  
16 0 22  
17 1 23  
17 0 32  
17 3 25  
17 0 24  
17 1 19  
17 2 31  
17 1 21  
17 0 27  
17 3 29  
17 2 30  
17 1 26  
17 3 20  
17 0 17  
17 2 28  
17 3 18  
17 2 22  
18 2 23  
18 1 32  
18 2 25  
18 1 24  
18 0 19  
18 2 27  
18 0 31  
18 2 21  
18 0 29  
18 1 30  
18 0 20  
18 3 26  
18 3 17  
18 0 28  
18 0 18  
18 1 22  
19 0 23  
19 1 32  
19 0 25  
19 1 24  
19 2 19  
19 1 31  
19 3 21  
19 1 27  
19 2 29  
19 3 30  
19 0 26  
19 1 20  
19 2 17  
19 1 28  
19 2 18  
19 3 22  
20 3 23  
20 0 32  
20 1 25  
20 0 24  
20 3 19  
20 3 27  
20 3 31  
20 0 21  
20 1 29  
20 0 30  
20 2 20  
20 2 26  
20 1 17  
20 3 28  
20 1 18  
20 0 22  
21 1 23  
21 1 32  
21 3 25  
21 0 24  
21 1 19  
21 0 27  
