2013-05-17 05:16:08.637849391
2013-05-17 05:16:10.246571302
2013-05-17 05:16:11.855293214
2013-05-17 05:16:13.464015126
2013-05-17 05:16:15.072696805
2013-05-17 05:16:16.681418717
2013-05-17 05:16:18.290100396
2013-05-17 05:16:19.898822308
2013-05-17 05:16:21.507544219
2013-05-17 05:16:23.116266131
2013-05-17 05:16:24.724947810
2013-05-17 05:16:26.333629489
2013-05-17 05:16:27.942351401
2013-05-17 05:16:29.551033080
2013-05-17 05:16:31.159795225
2013-05-17 05:16:32.768476903
2013-05-17 05:16:34.377198815
2013-05-17 05:16:35.985880494
2013-05-17 05:16:37.594602406
2013-05-17 05:16:39.203284085
2013-05-17 05:16:40.811965764
2013-05-17 05:16:42.420727909
2013-05-17 05:16:44.029409587
2013-05-17 05:16:45.638131499
2013-05-17 05:16:47.246813178
2013-05-17 05:16:48.855535090
2013-05-17 05:16:50.464216769
2013-05-17 05:16:52.072978914
2013-05-17 05:16:53.681660593
2013-05-17 05:16:55.290382504
2013-05-17 05:16:56.899064183
2013-05-17 05:16:58.507745862
2013-05-17 05:17:00.116467774
2013-05-17 05:17:01.725189686
2013-05-17 05:17:03.333911598
2013-05-17 05:17:04.942593277
2013-05-17 05:17:06.551315188
2013-05-17 05:17:08.159996867
2013-05-17 05:17:09.768718779
2013-05-17 05:17:11.377440691
2013-05-17 05:17:12.986122370
2013-05-17 05:17:14.594844282
2013-05-17 05:17:16.203525960
2013-05-17 05:17:17.812247872
2013-05-17 05:17:19.420929551
2013-05-17 05:17:21.029691696
2013-05-17 05:17:22.638373375
2013-05-17 05:17:24.247095287
2013-05-17 05:17:25.855776966
2013-05-17 05:17:27.464498878
2013-05-17 05:17:29.073180556
2013-05-17 05:17:30.681862235
2013-05-17 05:17:32.290624380
2013-05-17 05:17:33.899306059
2013-05-17 05:17:35.508027971
2013-05-17 05:17:37.116709650
2013-05-17 05:17:38.725431561
2013-05-17 05:17:40.334113240
2013-05-17 05:17:41.942875385
2013-05-17 05:17:43.551557064
2013-05-17 05:17:45.160238743
2013-05-17 05:17:46.768960655
2013-05-17 05:17:48.377642334
2013-05-17 05:17:49.986364245
2013-05-17 05:17:51.595086157
2013-05-17 05:17:53.203808069
2013-05-17 05:17:54.812489748
2013-05-17 05:17:56.421211660
2013-05-17 05:17:58.029893339
2013-05-17 05:17:59.638615251
2013-05-17 05:18:01.247337162
2013-05-17 05:18:02.856018841
2013-05-17 05:18:04.464740753
2013-05-17 05:18:06.073422432
2013-05-17 05:18:07.682144344
2013-05-17 05:18:09.290826023
2013-05-17 05:18:10.899588168
2013-05-17 05:18:12.508269846
2013-05-17 05:18:14.116991758
2013-05-17 05:18:15.725673437
2013-05-17 05:18:17.334355116
2013-05-17 05:18:18.943077028
2013-05-17 05:18:20.551798940
2013-05-17 05:18:22.160520852
2013-05-17 05:18:23.769202530
2013-05-17 05:18:25.377924442
2013-05-17 05:18:26.986606121
2013-05-17 05:18:28.595328033
2013-05-17 05:18:30.204049945
2013-05-17 05:18:31.812771857
2013-05-17 05:18:33.421453536
2013-05-17 05:18:35.030135214
2013-05-17 05:18:36.638857126
2013-05-17 05:18:38.247538805
2013-05-17 05:18:39.856300950
2013-05-17 05:18:41.464982629
2013-05-17 05:18:43.073704541
2013-05-17 05:18:44.682386220
2013-05-17 05:18:46.291108131
2013-05-17 05:18:47.899789810
2013-05-17 05:18:49.508551955
2013-05-17 05:18:51.117233634
2013-05-17 05:18:52.725915313
2013-05-17 05:18:54.334637225
2013-05-17 05:18:55.943318903
2013-05-17 05:18:57.552040815
2013-05-17 05:18:59.160762727
2013-05-17 05:19:00.769484639
2013-05-17 05:19:02.378166318
2013-05-17 05:19:03.986888230
2013-05-17 05:19:05.595569909
2013-05-17 05:19:07.204251587
2013-05-17 05:19:08.813013732
2013-05-17 05:19:10.421695411
