2012-06-02 07:16:09.993960857
2012-06-02 07:16:09.995087385
2012-06-02 07:16:09.994282722
2012-06-02 07:16:09.993598759
2012-06-02 07:16:09.995006919
2012-06-02 07:16:09.994081557
2012-06-02 07:16:09.994524121
2012-06-02 07:16:09.993840158
2012-06-02 07:18:09.994919300
2012-06-02 07:18:09.996045828
2012-06-02 07:18:09.995241165
2012-06-02 07:18:09.994557202
2012-06-02 07:18:09.995965362
2012-06-02 07:18:09.995039999
2012-06-02 07:18:09.995442331
2012-06-02 07:18:09.994879067
2012-06-02 07:20:09.994268417
2012-06-02 07:20:09.995394945
2012-06-02 07:20:09.994590282
2012-06-02 07:20:09.995515645
2012-06-02 07:20:09.995314479
2012-06-02 07:20:09.994389117
2012-06-02 07:20:09.994791448
2012-06-02 07:20:09.994147718
2012-06-02 07:22:09.993657768
2012-06-02 07:22:09.994824529
2012-06-02 07:22:09.993979633
2012-06-02 07:22:09.994904995
2012-06-02 07:22:09.994703829
2012-06-02 07:22:09.993778467
2012-06-02 07:22:09.994180799
2012-06-02 07:22:09.993537068
2012-06-02 07:24:09.994696677
2012-06-02 07:24:09.995823205
2012-06-02 07:24:09.994978309
2012-06-02 07:24:09.994294345
2012-06-02 07:24:09.995702505
2012-06-02 07:24:09.994817376
2012-06-02 07:24:09.995219707
2012-06-02 07:24:09.994535744
2012-06-02 07:26:09.994126260
2012-06-02 07:26:09.995252788
2012-06-02 07:26:09.994448125
2012-06-02 07:26:09.993764162
2012-06-02 07:26:09.995172322
2012-06-02 07:26:09.994246960
2012-06-02 07:26:09.994649291
2012-06-02 07:26:09.993965328
2012-06-02 07:28:09.993596077
2012-06-02 07:28:09.994722605
2012-06-02 07:28:09.993917942
2012-06-02 07:28:09.993233979
2012-06-02 07:28:09.994642138
2012-06-02 07:28:09.993716776
2012-06-02 07:28:09.994119108
2012-06-02 07:28:09.993515611
2012-06-02 07:30:09.994715452
2012-06-02 07:30:09.995801747
2012-06-02 07:30:09.994997084
2012-06-02 07:30:09.994313121
2012-06-02 07:30:09.995721281
2012-06-02 07:30:09.994836152
2012-06-02 07:30:09.995238483
2012-06-02 07:30:09.994554520
2012-06-02 07:32:09.994225502
2012-06-02 07:32:09.995352030
2012-06-02 07:32:09.994547367
2012-06-02 07:32:09.993863404
2012-06-02 07:32:09.995271564
2012-06-02 07:32:09.994346201
2012-06-02 07:32:09.994748533
2012-06-02 07:32:09.994104803
2012-06-02 07:34:09.993775785
2012-06-02 07:34:09.994902313
2012-06-02 07:34:09.994097650
2012-06-02 07:34:09.993413687
2012-06-02 07:34:09.994821846
2012-06-02 07:34:09.993896484
2012-06-02 07:34:09.994298816
2012-06-02 07:34:09.993655086
2012-06-02 07:36:09.991756976
2012-06-02 07:36:09.992883503
2012-06-02 07:36:09.992038608
2012-06-02 07:36:09.991394877
2012-06-02 07:36:09.992803037
2012-06-02 07:36:09.991877675
2012-06-02 07:36:09.992280006
2012-06-02 07:36:09.991636276
2012-06-02 07:38:09.994606376
2012-06-02 07:38:09.995732903
2012-06-02 07:38:09.994888008
2012-06-02 07:38:09.994204044
2012-06-02 07:38:09.995652437
2012-06-02 07:38:09.994727075
2012-06-02 07:38:09.995089173
2012-06-02 07:38:09.994445443
2012-06-02 07:40:04.993982613
2012-06-02 07:40:04.995109141
2012-06-02 07:40:04.994304478
2012-06-02 07:40:04.993580282
2012-06-02 07:40:04.995028675
2012-06-02 07:40:04.994103312
2012-06-02 07:40:04.994505644
